time,Q1,Q2,T1,T2,Tp
2334,30,0,299.119,296.544,297.203
2334.5,30,0,299.13,296.538,297.185
2335,30,0,299.139,296.534,297.172
2335.5,30,0,299.124,296.547,297.142
2336,30,0,299.113,296.556,297.119
2336.5,30,0,299.114,296.555,297.12
2337,30,0,299.115,296.554,297.12
2337.5,30,0,299.094,296.547,297.161
2338,30,0,299.08,296.542,297.191
2338.5,30,0,299.105,296.534,297.198
2339,30,0,299.126,296.528,297.205
2339.5,30,0,299.111,296.528,297.195
2340,30,0,299.099,296.528,297.186
2340.5,30,0,299.108,296.516,297.2
2341,30,0,299.114,296.506,297.211
2341.5,30,0,299.124,296.554,297.206
2342,30,0,299.132,296.591,297.202
2342.5,30,0,299.121,296.603,297.195
2343,30,0,299.111,296.613,297.189
2343.5,30,0,299.183,296.62,297.168
2344,30,0,299.238,296.625,297.151
2344.5,30,0,299.237,296.639,297.166
2345,30,0,299.237,296.65,297.179
2345.5,30,0,299.242,296.643,297.145
2346,30,0,299.246,296.637,297.12
2346.5,30,0,299.243,296.614,297.125
2347,30,0,299.242,296.597,297.129
2347.5,30,0,299.237,296.578,297.157
2348,30,0,299.238,296.566,297.18
2348.5,30,0,299.23,296.56,297.205
2349,30,0,299.224,296.555,297.224
2349.5,30,0,299.246,296.567,297.175
2350,30,0,299.263,296.577,297.137
2350.5,30,0,299.241,296.588,297.129
2351,30,0,299.225,296.595,297.123
2351.5,30,0,299.27,296.639,297.156
2352,30,0,299.307,296.675,297.181
2352.5,30,0,299.259,296.672,297.206
2353,30,0,299.222,296.671,297.224
2353.5,30,0,299.192,296.671,297.219
2354,30,0,299.169,296.671,297.214
2354.5,30,0,299.141,296.664,297.216
2355,30,0,299.119,296.658,297.217
2355.5,30,0,299.153,296.671,297.247
2356,30,0,299.18,296.681,297.272
2356.5,30,0,299.215,296.635,297.271
2357,30,0,299.243,296.599,297.269
2357.5,30,0,299.232,296.558,297.255
2358,30,0,299.225,296.527,297.242
2358.5,30,0,299.261,296.544,297.224
2359,30,0,299.29,296.556,297.208
2359.5,30,0,299.304,296.621,297.191
2360,30,0,299.315,296.67,297.178
2360.5,30,0,299.283,296.622,297.244
2361,30,0,299.258,296.584,297.295
2361.5,30,0,299.216,296.597,297.302
2362,30,0,299.185,296.606,297.311
2362.5,30,0,299.176,296.606,297.311
2363,30,0,299.17,296.608,297.311
2363.5,30,0,299.178,296.587,297.332
2364,30,0,299.186,296.572,297.349
2364.5,30,0,299.171,296.615,297.361
2365,30,0,299.16,296.648,297.371
2365.5,30,0,299.192,296.666,297.377
2366,30,0,299.218,296.682,297.383
2366.5,30,0,299.209,296.67,297.351
2367,30,0,299.203,296.66,297.327
2367.5,30,0,299.194,296.705,297.339
2368,30,0,299.188,296.741,297.349
2368.5,30,0,299.192,296.732,297.311
2369,30,0,299.194,296.726,297.281
2369.5,30,0,299.219,296.724,297.268
2370,30,0,299.238,296.721,297.258
2370.5,30,0,299.247,296.726,297.247
2371,30,0,299.255,296.73,297.239
2371.5,30,0,299.218,296.724,297.225
2372,30,0,299.189,296.719,297.214
2372.5,30,0,299.209,296.725,297.228
2373,30,0,299.224,296.729,297.238
2373.5,30,0,299.244,296.75,297.285
2374,30,0,299.259,296.769,297.323
2374.5,30,0,299.277,296.75,297.332
2375,30,0,299.291,296.736,297.338
2375.5,30,0,299.252,296.687,297.311
2376,30,0,299.22,296.649,297.29
2376.5,30,0,299.242,296.659,297.267
2377,30,0,299.259,296.666,297.25
2377.5,30,0,299.272,296.689,297.284
2378,30,0,299.283,296.708,297.311
2378.5,30,0,299.294,296.731,297.285
2379,30,0,299.303,296.75,297.266
2379.5,30,0,299.296,296.742,297.24
2380,30,0,299.291,296.736,297.219
2380.5,30,0,299.283,296.755,297.288
2381,30,0,299.282,296.774,297.343
2381.5,30,0,299.254,296.781,297.346
2382,30,0,299.235,296.787,297.349
2382.5,30,0,299.215,296.772,297.349
2383,30,0,299.2,296.763,297.35
2383.5,30,0,299.22,296.742,297.366
2384,30,0,299.235,296.726,297.379
2384.5,30,0,299.25,296.725,297.338
2385,30,0,299.263,296.724,297.305
2385.5,30,0,299.301,296.729,297.292
2386,30,0,299.33,296.732,297.284
2386.5,30,0,299.33,296.754,297.271
2387,30,0,299.33,296.771,297.26
2387.5,30,0,299.282,296.758,297.275
2388,30,0,299.246,296.748,297.288
2388.5,30,0,299.275,296.76,297.338
2389,30,0,299.298,296.771,297.377
2389.5,30,0,299.308,296.775,297.33
2390,30,0,299.316,296.777,297.295
2390.5,30,0,299.299,296.81,297.277
2391,30,0,299.286,296.835,297.263
2391.5,30,0,299.292,296.821,297.289
2392,30,0,299.298,296.812,297.308
2392.5,30,0,299.296,296.738,297.324
2393,30,0,299.294,296.682,297.338
2393.5,30,0,299.282,296.666,297.325
2394,30,0,299.272,296.654,297.317
2394.5,30,0,299.277,296.672,297.322
2395,30,0,299.281,296.686,297.327
2395.5,30,0,299.253,296.652,297.34
2396,30,0,299.231,296.625,297.35
2396.5,30,0,299.238,296.649,297.372
2397,30,0,299.244,296.667,297.389
2397.5,30,0,299.257,296.694,297.345
2398,30,0,299.265,296.715,297.311
2398.5,30,0,299.269,296.749,297.332
2399,30,0,299.274,296.776,297.349
2399.5,30,0,299.299,296.718,297.375
2400,30,0,299.319,296.676,297.399
2400.5,30,0,299.337,296.671,297.393
2401,30,0,299.352,296.667,297.388
2401.5,30,0,299.376,296.722,297.369
2402,30,0,299.396,296.766,297.356
2402.5,30,0,299.373,296.796,297.363
2403,30,0,299.354,296.818,297.369
2403.5,30,0,299.362,296.829,297.362
2404,30,0,299.368,296.837,297.356
2404.5,30,0,299.386,296.809,297.352
2405,30,0,299.402,296.788,297.349
2405.5,30,0,299.418,296.835,297.371
2406,30,0,299.431,296.87,297.386
2406.5,30,0,299.397,296.833,297.373
2407,30,0,299.37,296.804,297.362
2407.5,30,0,299.362,296.847,297.371
2408,30,0,299.354,296.88,297.378
2408.5,30,0,299.337,296.866,297.393
2409,30,0,299.325,296.857,297.405
2409.5,30,0,299.347,296.858,297.44
2410,30,0,299.365,296.859,297.468
2410.5,30,0,299.391,296.876,297.435
2411,30,0,299.41,296.89,297.41
2411.5,30,0,299.385,296.868,297.418
2412,30,0,299.365,296.849,297.424
2412.5,30,0,299.34,296.849,297.419
2413,30,0,299.32,296.848,297.415
2413.5,30,0,299.268,296.852,297.423
2414,30,0,299.226,296.854,297.429
2414.5,30,0,299.286,296.854,297.446
2415,30,0,299.332,296.854,297.46
2415.5,30,0,299.307,296.854,297.408
2416,30,0,299.288,296.855,297.367
2416.5,30,0,299.307,296.86,297.365
2417,30,0,299.32,296.864,297.362
2417.5,30,0,299.312,296.866,297.393
2418,30,0,299.304,296.869,297.416
2418.5,30,0,299.299,296.836,297.388
2419,30,0,299.294,296.81,297.366
2419.5,30,0,299.305,296.843,297.367
2420,30,0,299.314,296.87,297.369
2420.5,30,0,299.321,296.869,297.356
2421,30,0,299.327,296.87,297.345
2421.5,30,0,299.324,296.876,297.295
2422,30,0,299.321,296.881,297.26
2422.5,30,0,299.32,296.852,297.306
2423,30,0,299.32,296.829,297.344
2423.5,30,0,299.352,296.869,297.402
2424,30,0,299.376,296.902,297.449
2424.5,30,0,299.414,296.935,297.439
2425,30,0,299.445,296.962,297.43
2425.5,30,0,299.442,296.943,297.426
2426,30,0,299.44,296.929,297.423
2426.5,30,0,299.443,296.885,297.396
2427,30,0,299.447,296.851,297.374
2427.5,30,0,299.467,296.837,297.418
2428,30,0,299.482,296.827,297.451
2428.5,30,0,299.462,296.837,297.455
2429,30,0,299.447,296.844,297.458
2429.5,30,0,299.427,296.826,297.448
2430,30,0,299.414,296.812,297.44
2430.5,30,0,299.412,296.847,297.46
2431,30,0,299.409,296.874,297.476
2431.5,30,0,299.388,296.863,297.468
2432,30,0,299.373,296.853,297.462
2432.5,30,0,299.381,296.842,297.465
2433,30,0,299.387,296.833,297.465
2433.5,30,0,299.376,296.829,297.461
2434,30,0,299.368,296.826,297.458
2434.5,30,0,299.38,296.815,297.494
2435,30,0,299.388,296.808,297.523
2435.5,30,0,299.396,296.807,297.512
2436,30,0,299.401,296.807,297.505
2436.5,30,0,299.401,296.812,297.466
2437,30,0,299.402,296.815,297.435
2437.5,30,0,299.413,296.809,297.472
2438,30,0,299.423,296.804,297.5
2438.5,30,0,299.442,296.797,297.505
2439,30,0,299.458,296.792,297.509
2439.5,30,0,299.452,296.818,297.473
2440,30,0,299.447,296.837,297.446
2440.5,30,0,299.459,296.827,297.39
2441,30,0,299.469,296.819,297.347
2441.5,30,0,299.414,296.848,297.358
2442,30,0,299.373,296.87,297.367
2442.5,30,0,299.387,296.86,297.41
2443,30,0,299.399,296.857,297.443
2443.5,30,0,299.397,296.904,297.448
2444,30,0,299.396,296.942,297.451
2444.5,30,0,299.409,296.952,297.468
2445,30,0,299.419,296.96,297.483
2445.5,30,0,299.413,296.941,297.479
2446,30,0,299.408,296.925,297.478
2446.5,30,0,299.421,296.902,297.462
2447,30,0,299.431,296.885,297.451
2447.5,30,0,299.427,296.881,297.467
2448,30,0,299.425,296.879,297.479
2448.5,30,0,299.436,296.915,297.505
2449,30,0,299.445,296.943,297.524
2449.5,30,0,299.447,296.937,297.566
2450,30,0,299.448,296.932,297.599
2450.5,30,0,299.452,296.919,297.595
2451,30,0,299.454,296.909,297.592
2451.5,30,0,299.429,296.937,297.594
2452,30,0,299.408,296.96,297.596
2452.5,30,0,299.401,296.935,297.581
2453,30,0,299.395,296.914,297.568
2453.5,30,0,299.363,296.929,297.557
2454,30,0,299.34,296.941,297.55
2454.5,30,0,299.343,296.936,297.551
2455,30,0,299.347,296.932,297.552
2455.5,30,0,299.366,296.946,297.56
2456,30,0,299.381,296.957,297.566
2456.5,30,0,299.347,296.932,297.545
2457,30,0,299.319,296.914,297.531
2457.5,30,0,299.331,296.895,297.563
2458,30,0,299.34,296.88,297.589
2458.5,30,0,299.343,296.887,297.545
2459,30,0,299.346,296.893,297.512
2459.5,30,0,299.375,296.857,297.498
2460,30,0,299.398,296.829,297.487
2460.5,30,0,299.418,296.874,297.484
2461,30,0,299.434,296.91,297.482
2461.5,30,0,299.463,296.884,297.504
2462,30,0,299.486,296.863,297.521
2462.5,30,0,299.501,296.906,297.499
2463,30,0,299.512,296.938,297.482
2463.5,30,0,299.491,296.907,297.478
2464,30,0,299.475,296.881,297.474
2464.5,30,0,299.47,296.882,297.488
2465,30,0,299.468,296.882,297.498
2465.5,30,0,299.47,296.907,297.507
2466,30,0,299.474,296.925,297.516
2466.5,30,0,299.459,296.949,297.491
2467,30,0,299.447,296.969,297.473
2467.5,30,0,299.451,296.968,297.518
2468,30,0,299.453,296.969,297.552
2468.5,30,0,299.478,296.976,297.542
2469,30,0,299.496,296.982,297.532
2469.5,30,0,299.529,296.96,297.518
2470,30,0,299.553,296.943,297.507
2470.5,30,0,299.556,296.98,297.501
2471,30,0,299.557,297.009,297.499
2471.5,30,0,299.519,297,297.528
2472,30,0,299.49,296.992,297.552
2472.5,30,0,299.48,296.993,297.555
2473,30,0,299.473,296.995,297.559
2473.5,30,0,299.506,296.984,297.556
2474,30,0,299.531,296.976,297.555
2474.5,30,0,299.548,296.969,297.522
2475,30,0,299.562,296.964,297.496
2475.5,30,0,299.521,296.92,297.544
2476,30,0,299.491,296.886,297.581
2476.5,30,0,299.492,296.862,297.568
2477,30,0,299.492,296.841,297.559
2477.5,30,0,299.525,296.846,297.537
2478,30,0,299.551,296.849,297.521
2478.5,30,0,299.528,296.879,297.511
2479,30,0,299.509,296.901,297.504
2479.5,30,0,299.531,296.874,297.513
2480,30,0,299.55,296.853,297.52
2480.5,30,0,299.558,296.843,297.489
2481,30,0,299.565,296.836,297.465
2481.5,30,0,299.575,296.881,297.476
2482,30,0,299.584,296.918,297.483
2482.5,30,0,299.536,296.93,297.489
2483,30,0,299.498,296.94,297.494
2483.5,30,0,299.504,296.968,297.446
2484,30,0,299.509,296.991,297.408
2484.5,30,0,299.496,296.964,297.458
2485,30,0,299.485,296.945,297.496
2485.5,30,0,299.507,296.953,297.499
2486,30,0,299.523,296.959,297.501
2486.5,30,0,299.557,296.94,297.531
2487,30,0,299.583,296.924,297.554
2487.5,30,0,299.591,296.952,297.535
2488,30,0,299.598,296.974,297.522
2488.5,30,0,299.581,296.963,297.507
2489,30,0,299.568,296.956,297.496
2489.5,30,0,299.559,296.94,297.524
2490,30,0,299.552,296.926,297.545
2490.5,30,0,299.525,296.875,297.528
2491,30,0,299.504,296.836,297.515
2491.5,30,0,299.482,296.852,297.556
2492,30,0,299.465,296.865,297.588
2492.5,30,0,299.491,296.89,297.576
2493,30,0,299.51,296.909,297.567
2493.5,30,0,299.517,296.912,297.57
2494,30,0,299.523,296.915,297.571
2494.5,30,0,299.507,296.953,297.518
2495,30,0,299.496,296.984,297.478
2495.5,30,0,299.519,296.989,297.527
2496,30,0,299.537,296.992,297.565
2496.5,30,0,299.543,296.984,297.609
2497,30,0,299.547,296.978,297.643
2497.5,30,0,299.536,296.99,297.628
2498,30,0,299.526,297,297.616
2498.5,30,0,299.564,296.978,297.599
2499,30,0,299.595,296.959,297.589
2499.5,30,0,299.542,297.007,297.55
2500,30,0,299.502,297.043,297.521
2500.5,30,0,299.519,297.063,297.532
2501,30,0,299.532,297.079,297.542
2501.5,30,0,299.534,297.045,297.542
2502,30,0,299.536,297.019,297.543
2502.5,30,0,299.546,296.99,297.554
2503,30,0,299.553,296.968,297.562
2503.5,30,0,299.584,296.976,297.554
2504,30,0,299.608,296.984,297.546
2504.5,30,0,299.592,296.981,297.563
2505,30,0,299.58,296.979,297.577
2505.5,30,0,299.517,296.954,297.551
2506,30,0,299.467,296.935,297.533
2506.5,30,0,299.49,296.943,297.543
2507,30,0,299.508,296.949,297.55
2507.5,30,0,299.537,296.974,297.583
2508,30,0,299.559,296.995,297.61
2508.5,30,0,299.519,296.971,297.621
2509,30,0,299.489,296.954,297.629
2509.5,30,0,299.531,296.953,297.629
2510,30,0,299.565,296.952,297.629
2510.5,30,0,299.53,296.979,297.584
2511,30,0,299.503,297,297.55
2511.5,30,0,299.508,296.989,297.592
2512,30,0,299.51,296.979,297.625
2512.5,30,0,299.525,297.008,297.632
2513,30,0,299.537,297.03,297.639
2513.5,30,0,299.526,297.014,297.6
2514,30,0,299.517,297.003,297.57
2514.5,30,0,299.476,297,297.598
2515,30,0,299.445,296.996,297.618
2515.5,30,0,299.454,296.986,297.592
2516,30,0,299.462,296.979,297.571
2516.5,30,0,299.497,296.979,297.574
2517,30,0,299.526,296.979,297.577
2517.5,30,0,299.537,297.007,297.628
2518,30,0,299.547,297.029,297.667
2518.5,30,0,299.562,297.037,297.666
2519,30,0,299.573,297.043,297.666
2519.5,30,0,299.6,297.045,297.643
2520,30,0,299.625,297.045,297.626
2520.5,30,0,299.576,297.089,297.616
2521,30,0,299.54,297.122,297.61
2521.5,30,0,299.546,297.075,297.599
2522,30,0,299.552,297.039,297.59
2522.5,30,0,299.541,297.019,297.601
2523,30,0,299.532,297.008,297.611
2523.5,30,0,299.517,296.991,297.612
2524,30,0,299.506,296.979,297.614
2524.5,30,0,299.535,296.98,297.609
2525,30,0,299.558,296.981,297.605
2525.5,30,0,299.581,297.032,297.623
2526,30,0,299.6,297.073,297.637
2526.5,30,0,299.606,297.056,297.679
2527,30,0,299.609,297.043,297.712
2527.5,30,0,299.606,297.034,297.686
2528,30,0,299.602,297.028,297.665
2528.5,30,0,299.594,297.014,297.642
2529,30,0,299.586,297.003,297.627
2529.5,30,0,299.601,297.009,297.644
2530,30,0,299.613,297.014,297.659
2530.5,30,0,299.611,297.036,297.672
2531,30,0,299.609,297.053,297.683
2531.5,30,0,299.648,297.037,297.697
2532,30,0,299.678,297.025,297.706
2532.5,30,0,299.697,297.008,297.714
2533,30,0,299.712,296.996,297.72
2533.5,30,0,299.735,297.03,297.74
2534,30,0,299.753,297.057,297.758
2534.5,30,0,299.739,297.036,297.753
2535,30,0,299.727,297.019,297.749
2535.5,30,0,299.664,297.052,297.737
2536,30,0,299.617,297.078,297.727
2536.5,30,0,299.606,297.106,297.684
2537,30,0,299.596,297.126,297.653
2537.5,30,0,299.608,297.115,297.639
2538,30,0,299.617,297.108,297.629
2538.5,30,0,299.592,297.074,297.584
2539,30,0,299.572,297.048,297.549
2539.5,30,0,299.594,297.041,297.562
2540,30,0,299.611,297.036,297.573
2540.5,30,0,299.645,297.031,297.606
2541,30,0,299.673,297.028,297.632
2541.5,30,0,299.69,297.031,297.629
2542,30,0,299.705,297.035,297.627
2542.5,30,0,299.703,297.047,297.579
2543,30,0,299.703,297.058,297.542
2543.5,30,0,299.672,297.048,297.563
2544,30,0,299.647,297.041,297.582
2544.5,30,0,299.645,297.015,297.59
2545,30,0,299.644,296.996,297.598
2545.5,30,0,299.659,297.02,297.598
2546,30,0,299.672,297.041,297.596
2546.5,30,0,299.675,297.029,297.631
2547,30,0,299.678,297.02,297.657
2547.5,30,0,299.708,297.048,297.642
2548,30,0,299.731,297.07,297.629
2548.5,30,0,299.722,297.057,297.615
2549,30,0,299.714,297.046,297.604
2549.5,30,0,299.716,297.054,297.604
2550,30,0,299.716,297.061,297.605
2550.5,30,0,299.717,297.051,297.665
2551,30,0,299.718,297.042,297.711
2551.5,30,0,299.695,297.056,297.706
2552,30,0,299.677,297.067,297.703
2552.5,30,0,299.656,297.058,297.732
2553,30,0,299.64,297.051,297.756
2553.5,30,0,299.641,297.043,297.748
2554,30,0,299.642,297.04,297.742
2554.5,30,0,299.651,297.029,297.728
2555,30,0,299.658,297.02,297.719
2555.5,30,0,299.675,297.056,297.703
2556,30,0,299.688,297.084,297.69
2556.5,30,0,299.701,297.109,297.675
2557,30,0,299.712,297.129,297.661
2557.5,30,0,299.711,297.1,297.679
2558,30,0,299.709,297.076,297.694
2558.5,30,0,299.712,297.117,297.671
2559,30,0,299.714,297.148,297.654
2559.5,30,0,299.68,297.133,297.637
2560,30,0,299.655,297.122,297.623
2560.5,30,0,299.669,297.113,297.604
2561,30,0,299.681,297.108,297.588
2561.5,30,0,299.673,297.098,297.646
2562,30,0,299.667,297.09,297.695
2562.5,30,0,299.655,297.067,297.706
2563,30,0,299.646,297.05,297.715
2563.5,30,0,299.626,297.052,297.678
2564,30,0,299.613,297.054,297.65
2564.5,30,0,299.606,297.021,297.671
2565,30,0,299.6,296.996,297.687
2565.5,30,0,299.612,297.03,297.693
2566,30,0,299.62,297.056,297.698
2566.5,30,0,299.659,297.069,297.666
2567,30,0,299.69,297.079,297.64
2567.5,30,0,299.692,297.054,297.664
2568,30,0,299.695,297.036,297.681
2568.5,30,0,299.685,297.041,297.684
2569,30,0,299.678,297.045,297.687
2569.5,30,0,299.659,297.07,297.692
2570,30,0,299.646,297.09,297.695
2570.5,30,0,299.675,297.096,297.689
2571,30,0,299.697,297.1,297.684
2571.5,30,0,299.663,297.114,297.655
2572,30,0,299.637,297.125,297.633
2572.5,30,0,299.648,297.108,297.649
2573,30,0,299.657,297.096,297.661
2573.5,30,0,299.655,297.095,297.642
2574,30,0,299.652,297.095,297.627
2574.5,30,0,299.652,297.081,297.644
2575,30,0,299.652,297.072,297.657
2575.5,30,0,299.656,297.072,297.666
2576,30,0,299.659,297.073,297.673
2576.5,30,0,299.62,297.084,297.651
2577,30,0,299.591,297.092,297.635
2577.5,30,0,299.611,297.067,297.671
2578,30,0,299.625,297.047,297.699
2578.5,30,0,299.662,297.064,297.711
2579,30,0,299.691,297.078,297.72
2579.5,30,0,299.689,297.062,297.711
2580,30,0,299.688,297.051,297.704
2580.5,30,0,299.706,297.054,297.692
2581,30,0,299.722,297.058,297.682
2581.5,30,0,299.719,297.074,297.698
2582,30,0,299.717,297.086,297.71
2582.5,30,0,299.706,297.087,297.726
2583,30,0,299.696,297.089,297.737
2583.5,30,0,299.677,297.074,297.759
2584,30,0,299.661,297.062,297.776
2584.5,30,0,299.666,297.039,297.792
2585,30,0,299.669,297.02,297.805
2585.5,30,0,299.664,297.045,297.762
2586,30,0,299.661,297.064,297.729
2586.5,30,0,299.648,297.095,297.745
2587,30,0,299.64,297.119,297.759
2587.5,30,0,299.619,297.129,297.715
2588,30,0,299.604,297.14,297.682
2588.5,30,0,299.623,297.125,297.717
2589,30,0,299.639,297.115,297.747
2589.5,30,0,299.633,297.107,297.748
2590,30,0,299.629,297.101,297.749
2590.5,30,0,299.658,297.112,297.761
2591,30,0,299.683,297.12,297.772
2591.5,30,0,299.717,297.126,297.759
2592,30,0,299.745,297.131,297.749
2592.5,30,0,299.747,297.184,297.776
2593,30,0,299.75,297.225,297.798
2593.5,30,0,299.724,297.209,297.753
2594,30,0,299.705,297.196,297.719
2594.5,30,0,299.702,297.185,297.69
2595,30,0,299.7,297.178,297.67
2595.5,30,0,299.686,297.198,297.71
2596,30,0,299.675,297.216,297.74
2596.5,30,0,299.688,297.19,297.719
2597,30,0,299.698,297.169,297.704
2597.5,30,0,299.674,297.166,297.733
2598,30,0,299.655,297.162,297.756
2598.5,30,0,299.666,297.155,297.726
2599,30,0,299.675,297.148,297.703
2599.5,30,0,299.717,297.115,297.673
2600,30,0,299.75,297.089,297.651
2600.5,30,0,299.74,297.104,297.64
2601,30,0,299.731,297.117,297.633
2601.5,30,0,299.73,297.142,297.646
2602,30,0,299.729,297.162,297.657
2602.5,30,0,299.727,297.17,297.677
2603,30,0,299.725,297.178,297.693
2603.5,30,0,299.705,297.134,297.69
2604,30,0,299.69,297.101,297.688
2604.5,30,0,299.674,297.119,297.699
2605,30,0,299.663,297.133,297.708
2605.5,30,0,299.669,297.119,297.681
2606,30,0,299.674,297.109,297.661
2606.5,30,0,299.683,297.117,297.687
2607,30,0,299.69,297.124,297.708
2607.5,30,0,299.7,297.104,297.671
2608,30,0,299.708,297.089,297.643
2608.5,30,0,299.686,297.058,297.656
2609,30,0,299.669,297.034,297.667
2609.5,30,0,299.647,297.063,297.672
2610,30,0,299.631,297.086,297.675
2610.5,30,0,299.675,297.12,297.71
2611,30,0,299.709,297.147,297.738
2611.5,30,0,299.674,297.112,297.706
2612,30,0,299.646,297.085,297.682
2612.5,30,0,299.674,297.064,297.722
2613,30,0,299.695,297.047,297.755
2613.5,30,0,299.65,297.102,297.772
2614,30,0,299.614,297.145,297.787
2614.5,30,0,299.592,297.122,297.78
2615,30,0,299.575,297.103,297.773
2615.5,30,0,299.609,297.109,297.792
2616,30,0,299.636,297.114,297.805
2616.5,30,0,299.63,297.106,297.778
2617,30,0,299.625,297.098,297.756
2617.5,30,0,299.663,297.097,297.753
2618,30,0,299.694,297.096,297.749
2618.5,30,0,299.679,297.135,297.733
2619,30,0,299.672,297.166,297.721
2619.5,30,0,299.675,297.186,297.703
2620,30,0,299.678,297.203,297.689
2620.5,30,0,299.674,297.177,297.687
2621,30,0,299.672,297.157,297.686
2621.5,30,0,299.692,297.108,297.697
2622,30,0,299.711,297.069,297.705
2622.5,30,0,299.709,297.074,297.733
2623,30,0,299.708,297.078,297.755
2623.5,30,0,299.705,297.106,297.72
2624,30,0,299.701,297.131,297.69
2624.5,30,0,299.711,297.158,297.666
2625,30,0,299.718,297.179,297.648
2625.5,30,0,299.728,297.188,297.678
2626,30,0,299.735,297.194,297.703
2626.5,30,0,299.745,297.207,297.764
2627,30,0,299.752,297.218,297.811
2627.5,30,0,299.785,297.217,297.788
2628,30,0,299.811,297.217,297.771
2628.5,30,0,299.773,297.186,297.756
2629,30,0,299.742,297.163,297.747
2629.5,30,0,299.756,297.186,297.742
2630,30,0,299.766,297.205,297.738
2630.5,30,0,299.773,297.188,297.723
2631,30,0,299.778,297.174,297.714
2631.5,30,0,299.814,297.191,297.698
2632,30,0,299.844,297.206,297.686
2632.5,30,0,299.835,297.222,297.699
2633,30,0,299.829,297.234,297.71
2633.5,30,0,299.83,297.251,297.714
2634,30,0,299.832,297.264,297.72
2634.5,30,0,299.84,297.247,297.703
2635,30,0,299.846,297.234,297.689
2635.5,30,0,299.824,297.266,297.708
2636,30,0,299.807,297.289,297.721
2636.5,30,0,299.797,297.253,297.758
2637,30,0,299.79,297.227,297.787
2637.5,30,0,299.814,297.256,297.794
2638,30,0,299.834,297.278,297.8
2638.5,30,0,299.812,297.266,297.831
2639,30,0,299.794,297.256,297.855
2639.5,30,0,299.763,297.241,297.841
2640,30,0,299.739,297.23,297.83
2640.5,30,0,299.772,297.201,297.806
2641,30,0,299.796,297.178,297.789
2641.5,30,0,299.779,297.172,297.769
2642,30,0,299.764,297.167,297.753
2642.5,30,0,299.777,297.166,297.778
2643,30,0,299.786,297.166,297.798
2643.5,30,0,299.778,297.141,297.802
2644,30,0,299.772,297.122,297.804
2644.5,30,0,299.792,297.134,297.772
2645,30,0,299.81,297.144,297.747
2645.5,30,0,299.762,297.178,297.751
2646,30,0,299.725,297.206,297.756
2646.5,30,0,299.707,297.209,297.744
2647,30,0,299.692,297.213,297.736
2647.5,30,0,299.706,297.196,297.745
2648,30,0,299.716,297.183,297.754
2648.5,30,0,299.716,297.218,297.794
2649,30,0,299.716,297.246,297.827
2649.5,30,0,299.719,297.255,297.83
2650,30,0,299.722,297.262,297.832
2650.5,30,0,299.735,297.255,297.831
2651,30,0,299.746,297.249,297.83
2651.5,30,0,299.72,297.183,297.803
2652,30,0,299.701,297.131,297.781
2652.5,30,0,299.723,297.147,297.783
2653,30,0,299.739,297.159,297.784
2653.5,30,0,299.75,297.158,297.766
2654,30,0,299.758,297.158,297.751
2654.5,30,0,299.75,297.192,297.771
2655,30,0,299.744,297.219,297.786
2655.5,30,0,299.703,297.225,297.797
2656,30,0,299.673,297.23,297.805
2656.5,30,0,299.701,297.219,297.809
2657,30,0,299.728,297.212,297.811
2657.5,30,0,299.741,297.181,297.812
2658,30,0,299.752,297.158,297.814
2658.5,30,0,299.758,297.159,297.78
2659,30,0,299.763,297.162,297.754
2659.5,30,0,299.747,297.157,297.761
2660,30,0,299.735,297.153,297.767
2660.5,30,0,299.747,297.126,297.748
2661,30,0,299.757,297.107,297.733
2661.5,30,0,299.755,297.115,297.736
2662,30,0,299.753,297.123,297.739
2662.5,30,0,299.789,297.146,297.766
2663,30,0,299.817,297.164,297.788
2663.5,30,0,299.832,297.198,297.823
2664,30,0,299.843,297.225,297.85
2664.5,30,0,299.863,297.263,297.832
2665,30,0,299.88,297.294,297.819
2665.5,30,0,299.862,297.244,297.822
2666,30,0,299.849,297.205,297.826
2666.5,30,0,299.839,297.267,297.828
2667,30,0,299.832,297.317,297.831
2667.5,30,0,299.862,297.311,297.816
2668,30,0,299.885,297.306,297.804
2668.5,30,0,299.874,297.286,297.793
2669,30,0,299.866,297.272,297.783
2669.5,30,0,299.84,297.227,297.795
2670,30,0,299.821,297.191,297.804
2670.5,30,0,299.81,297.233,297.797
2671,30,0,299.802,297.266,297.792
2671.5,30,0,299.78,297.302,297.791
2672,30,0,299.763,297.33,297.791
2672.5,30,0,299.781,297.29,297.786
2673,30,0,299.796,297.26,297.783
2673.5,30,0,299.751,297.256,297.833
2674,30,0,299.717,297.253,297.877
2674.5,30,0,299.717,297.264,297.898
2675,30,0,299.716,297.274,297.914
2675.5,30,0,299.727,297.25,297.887
2676,30,0,299.735,297.231,297.866
2676.5,30,0,299.745,297.242,297.869
2677,30,0,299.752,297.25,297.872
2677.5,30,0,299.773,297.219,297.885
2678,30,0,299.789,297.196,297.894
2678.5,30,0,299.805,297.222,297.928
2679,30,0,299.818,297.241,297.955
2679.5,30,0,299.832,297.266,297.898
2680,30,0,299.844,297.285,297.853
2680.5,30,0,299.854,297.267,297.865
2681,30,0,299.861,297.252,297.876
2681.5,30,0,299.81,297.227,297.871
2682,30,0,299.771,297.206,297.867
2682.5,30,0,299.796,297.195,297.838
2683,30,0,299.816,297.185,297.815
