time,Q1,Q2,T1,T2,Tp
6055.5,30,0,300.97,298.441,298.971
6056,30,0,300.984,298.431,298.959
6056.5,30,0,300.986,298.447,298.993
6057,30,0,300.989,298.458,299.02
6057.5,30,0,300.961,298.428,298.979
6058,30,0,300.939,298.403,298.948
6058.5,30,0,300.938,298.383,298.995
6059,30,0,300.936,298.368,299.033
6059.5,30,0,300.934,298.365,299.02
6060,30,0,300.931,298.364,299.01
6060.5,30,0,300.923,298.346,298.995
6061,30,0,300.916,298.333,298.984
6061.5,30,0,300.906,298.325,298.982
6062,30,0,300.897,298.32,298.979
6062.5,30,0,300.95,298.364,299.005
6063,30,0,300.99,298.398,299.026
6063.5,30,0,300.967,298.396,299.009
6064,30,0,300.948,298.394,298.997
6064.5,30,0,300.942,298.391,299.003
6065,30,0,300.938,298.39,299.008
6065.5,30,0,300.962,298.384,298.94
6066,30,0,300.981,298.38,298.888
6066.5,30,0,300.997,298.401,298.943
6067,30,0,301.01,298.418,298.986
6067.5,30,0,300.999,298.406,299.012
6068,30,0,300.99,298.397,299.034
6068.5,30,0,301.017,298.397,299.009
6069,30,0,301.038,298.396,298.989
6069.5,30,0,300.992,298.401,299.033
6070,30,0,300.958,298.403,299.067
6070.5,30,0,300.931,298.376,299.053
6071,30,0,300.912,298.357,299.041
6071.5,30,0,300.905,298.387,299.031
6072,30,0,300.898,298.411,299.023
6072.5,30,0,300.889,298.417,299.045
6073,30,0,300.881,298.42,299.064
6073.5,30,0,300.894,298.429,299.055
6074,30,0,300.905,298.436,299.048
6074.5,30,0,300.941,298.4,299.031
6075,30,0,300.969,298.372,299.017
6075.5,30,0,300.995,298.376,299.03
6076,30,0,301.016,298.38,299.039
6076.5,30,0,300.977,298.395,299.066
6077,30,0,300.946,298.406,299.087
6077.5,30,0,300.938,298.386,299.067
6078,30,0,300.93,298.372,299.052
6078.5,30,0,300.927,298.365,299.059
6079,30,0,300.924,298.361,299.065
6079.5,30,0,300.963,298.394,299.086
6080,30,0,300.994,298.418,299.102
6080.5,30,0,300.986,298.407,299.095
6081,30,0,300.98,298.397,299.092
6081.5,30,0,300.988,298.424,299.102
6082,30,0,300.994,298.446,299.109
6082.5,30,0,301.024,298.463,299.083
6083,30,0,301.047,298.477,299.064
6083.5,30,0,301.021,298.412,299.061
6084,30,0,300.999,298.363,299.059
6084.5,30,0,300.995,298.4,298.989
6085,30,0,300.992,298.429,298.934
6085.5,30,0,300.994,298.444,298.95
6086,30,0,300.995,298.456,298.962
6086.5,30,0,300.979,298.457,298.933
6087,30,0,300.967,298.458,298.91
6087.5,30,0,300.97,298.424,298.945
6088,30,0,300.973,298.397,298.973
6088.5,30,0,300.955,298.386,299.01
6089,30,0,300.941,298.378,299.038
6089.5,30,0,300.948,298.376,299.008
6090,30,0,300.953,298.375,298.983
6090.5,30,0,300.969,298.35,298.964
6091,30,0,300.983,298.33,298.949
6091.5,30,0,301.013,298.347,298.942
6092,30,0,301.038,298.361,298.937
6092.5,30,0,300.981,298.405,298.99
6093,30,0,300.936,298.439,299.033
6093.5,30,0,300.989,298.413,299.038
6094,30,0,301.03,298.395,299.041
6094.5,30,0,301.063,298.405,299.052
6095,30,0,301.09,298.413,299.059
6095.5,30,0,301.04,298.425,299.073
6096,30,0,301.001,298.435,299.086
6096.5,30,0,301.034,298.433,299.072
6097,30,0,301.058,298.43,299.061
6097.5,30,0,301.046,298.44,299.021
6098,30,0,301.036,298.447,298.989
6098.5,30,0,300.996,298.446,298.988
6099,30,0,300.964,298.445,298.987
6099.5,30,0,301.002,298.455,299.034
6100,30,0,301.033,298.462,299.072
6100.5,30,0,301.08,298.442,299.061
6101,30,0,301.118,298.427,299.052
6101.5,30,0,301.09,298.409,299.012
6102,30,0,301.068,298.397,298.982
6102.5,30,0,301.055,298.397,298.97
6103,30,0,301.044,298.398,298.959
6103.5,30,0,301.061,298.411,298.956
6104,30,0,301.074,298.42,298.955
6104.5,30,0,301.047,298.447,298.94
6105,30,0,301.027,298.467,298.929
6105.5,30,0,301.014,298.481,298.94
6106,30,0,301.006,298.492,298.95
6106.5,30,0,301.033,298.484,298.993
6107,30,0,301.055,298.477,299.027
6107.5,30,0,301.051,298.43,299.064
6108,30,0,301.049,298.395,299.092
6108.5,30,0,301.007,298.346,299.106
6109,30,0,300.975,298.308,299.117
6109.5,30,0,300.969,298.325,299.089
6110,30,0,300.964,298.339,299.067
6110.5,30,0,300.961,298.333,299.055
6111,30,0,300.958,298.328,299.045
6111.5,30,0,300.942,298.356,299.069
6112,30,0,300.93,298.378,299.087
6112.5,30,0,300.923,298.401,299.078
6113,30,0,300.918,298.418,299.071
6113.5,30,0,300.95,298.43,299.061
6114,30,0,300.975,298.441,299.054
6114.5,30,0,301,298.441,299.044
6115,30,0,301.018,298.442,299.037
6115.5,30,0,301.01,298.467,299.07
6116,30,0,301.002,298.486,299.095
6116.5,30,0,301.064,298.477,299.111
6117,30,0,301.112,298.468,299.124
6117.5,30,0,301.085,298.459,299.108
6118,30,0,301.063,298.453,299.095
6118.5,30,0,301.044,298.474,299.067
6119,30,0,301.028,298.49,299.047
6119.5,30,0,301.013,298.496,299.05
6120,30,0,301.002,298.501,299.054
6120.5,30,0,300.973,298.464,299.053
6121,30,0,300.951,298.436,299.053
6121.5,30,0,300.924,298.417,299.03
6122,30,0,300.903,298.403,299.012
6122.5,30,0,300.909,298.373,298.961
6123,30,0,300.914,298.348,298.92
6123.5,30,0,300.906,298.359,298.95
6124,30,0,300.9,298.367,298.972
6124.5,30,0,300.908,298.365,299.019
6125,30,0,300.914,298.363,299.054
6125.5,30,0,300.944,298.374,299.033
6126,30,0,300.966,298.381,299.017
6126.5,30,0,300.977,298.389,299.034
6127,30,0,300.986,298.394,299.048
6127.5,30,0,300.966,298.406,299.058
6128,30,0,300.95,298.416,299.065
6128.5,30,0,300.966,298.427,299.039
6129,30,0,300.978,298.435,299.019
6129.5,30,0,300.966,298.452,299.048
6130,30,0,300.957,298.466,299.07
6130.5,30,0,300.958,298.458,299.001
6131,30,0,300.959,298.452,298.948
6131.5,30,0,300.963,298.428,298.967
6132,30,0,300.966,298.408,298.982
6132.5,30,0,300.988,298.43,299.028
6133,30,0,301.005,298.447,299.065
6133.5,30,0,300.994,298.441,299.076
6134,30,0,300.985,298.435,299.084
6134.5,30,0,301.014,298.444,299.109
6135,30,0,301.036,298.45,299.127
6135.5,30,0,301.051,298.453,299.108
6136,30,0,301.062,298.457,299.092
6136.5,30,0,301.034,298.466,299.097
6137,30,0,301.012,298.472,299.099
6137.5,30,0,301.014,298.491,299.048
6138,30,0,301.017,298.506,299.008
6138.5,30,0,301.079,298.466,299.019
6139,30,0,301.128,298.434,299.027
6139.5,30,0,301.102,298.445,298.995
6140,30,0,301.083,298.452,298.971
6140.5,30,0,301.071,298.45,298.993
6141,30,0,301.061,298.446,299.01
6141.5,30,0,301.088,298.462,298.997
6142,30,0,301.108,298.473,298.987
6142.5,30,0,301.097,298.459,298.972
6143,30,0,301.09,298.45,298.961
6143.5,30,0,301.063,298.468,298.939
6144,30,0,301.042,298.481,298.923
6144.5,30,0,301.017,298.438,298.938
6145,30,0,300.996,298.403,298.95
6145.5,30,0,300.977,298.416,298.932
6146,30,0,300.961,298.425,298.917
6146.5,30,0,300.931,298.423,298.929
6147,30,0,300.909,298.422,298.938
6147.5,30,0,300.906,298.425,298.94
6148,30,0,300.903,298.428,298.942
6148.5,30,0,300.969,298.446,298.998
6149,30,0,301.021,298.461,299.041
6149.5,30,0,301.001,298.462,299.038
6150,30,0,300.988,298.463,299.036
6150.5,30,0,300.999,298.503,299.048
6151,30,0,301.008,298.535,299.058
6151.5,30,0,300.973,298.524,299.02
6152,30,0,300.945,298.514,298.99
6152.5,30,0,300.939,298.531,299.017
6153,30,0,300.934,298.544,299.038
6153.5,30,0,300.931,298.529,299.06
6154,30,0,300.929,298.518,299.077
6154.5,30,0,300.929,298.53,299.066
6155,30,0,300.929,298.54,299.058
6155.5,30,0,300.927,298.495,299.054
6156,30,0,300.924,298.459,299.05
6156.5,30,0,300.929,298.467,299.048
6157,30,0,300.933,298.473,299.047
6157.5,30,0,300.942,298.49,299.054
6158,30,0,300.951,298.503,299.06
6158.5,30,0,300.978,298.501,299.036
6159,30,0,300.999,298.499,299.017
6159.5,30,0,301.047,298.522,299.033
6160,30,0,301.085,298.539,299.047
6160.5,30,0,301.063,298.519,299.038
6161,30,0,301.047,298.503,299.032
6161.5,30,0,301.014,298.457,299.031
6162,30,0,300.989,298.42,299.031
6162.5,30,0,300.975,298.434,298.982
6163,30,0,300.966,298.445,298.944
6163.5,30,0,300.974,298.434,298.947
6164,30,0,300.98,298.427,298.948
6164.5,30,0,300.98,298.424,298.99
6165,30,0,300.98,298.422,299.023
6165.5,30,0,301.014,298.413,298.992
6166,30,0,301.04,298.407,298.967
6166.5,30,0,301.006,298.379,298.998
6167,30,0,300.979,298.356,299.022
6167.5,30,0,300.986,298.373,299.022
6168,30,0,300.994,298.385,299.022
6168.5,30,0,300.97,298.406,299.015
6169,30,0,300.952,298.423,299.008
6169.5,30,0,300.999,298.427,298.983
6170,30,0,301.034,298.43,298.964
6170.5,30,0,301.031,298.446,298.964
6171,30,0,301.029,298.458,298.965
6171.5,30,0,301.03,298.444,298.943
6172,30,0,301.03,298.431,298.926
6172.5,30,0,300.99,298.407,298.918
6173,30,0,300.959,298.389,298.912
6173.5,30,0,300.939,298.398,298.934
6174,30,0,300.922,298.407,298.951
6174.5,30,0,300.979,298.364,298.984
6175,30,0,301.023,298.33,299.01
6175.5,30,0,301.053,298.365,299.004
6176,30,0,301.077,298.394,298.998
6176.5,30,0,301.055,298.365,298.984
6177,30,0,301.038,298.345,298.973
6177.5,30,0,301.047,298.363,298.961
6178,30,0,301.056,298.378,298.951
6178.5,30,0,301.06,298.392,298.954
6179,30,0,301.063,298.403,298.955
6179.5,30,0,301.062,298.39,298.954
6180,30,0,301.061,298.379,298.953
6180.5,30,0,301.078,298.414,298.971
6181,30,0,301.091,298.441,298.986
6181.5,30,0,301.042,298.4,298.932
6182,30,0,301.005,298.368,298.89
6182.5,30,0,301.029,298.408,298.921
6183,30,0,301.049,298.439,298.945
6183.5,30,0,301.017,298.448,298.966
6184,30,0,300.991,298.457,298.983
6184.5,30,0,300.979,298.469,298.971
6185,30,0,300.969,298.479,298.962
6185.5,30,0,300.969,298.467,298.96
6186,30,0,300.969,298.457,298.958
6186.5,30,0,300.968,298.435,298.956
6187,30,0,300.967,298.419,298.955
6187.5,30,0,300.988,298.418,298.983
6188,30,0,301.005,298.417,299.004
6188.5,30,0,300.984,298.406,298.997
6189,30,0,300.968,298.397,298.989
6189.5,30,0,300.986,298.406,298.959
6190,30,0,301,298.411,298.934
6190.5,30,0,301.033,298.408,298.949
6191,30,0,301.058,298.407,298.961
6191.5,30,0,301.051,298.417,298.973
6192,30,0,301.046,298.424,298.983
6192.5,30,0,301.025,298.458,298.983
6193,30,0,301.011,298.484,298.983
6193.5,30,0,300.975,298.492,298.971
6194,30,0,300.947,298.499,298.962
6194.5,30,0,300.977,298.505,298.96
6195,30,0,301,298.51,298.959
6195.5,30,0,300.996,298.475,298.998
6196,30,0,300.994,298.448,299.028
6196.5,30,0,301.027,298.483,299.056
6197,30,0,301.052,298.51,299.078
6197.5,30,0,301.042,298.486,299.077
6198,30,0,301.034,298.468,299.076
6198.5,30,0,301.053,298.475,299.078
6199,30,0,301.068,298.48,299.08
6199.5,30,0,301.082,298.473,299.06
6200,30,0,301.091,298.467,299.044
6200.5,30,0,301.053,298.411,299.045
6201,30,0,301.024,298.368,299.047
6201.5,30,0,301.021,298.375,299.03
6202,30,0,301.018,298.381,299.017
6202.5,30,0,300.99,298.387,298.977
6203,30,0,300.968,298.394,298.945
6203.5,30,0,300.961,298.398,298.943
6204,30,0,300.955,298.402,298.94
6204.5,30,0,300.945,298.381,298.89
6205,30,0,300.938,298.365,298.851
6205.5,30,0,300.935,298.375,298.893
6206,30,0,300.934,298.383,298.926
6206.5,30,0,300.964,298.401,298.914
6207,30,0,300.986,298.416,298.904
6207.5,30,0,300.972,298.427,298.92
6208,30,0,300.959,298.435,298.932
6208.5,30,0,300.988,298.45,298.954
6209,30,0,301.01,298.462,298.971
6209.5,30,0,301.034,298.448,298.956
6210,30,0,301.052,298.439,298.945
6210.5,30,0,301.058,298.436,298.977
6211,30,0,301.062,298.434,299.003
6211.5,30,0,301.038,298.429,299.017
6212,30,0,301.018,298.427,299.028
6212.5,30,0,301.01,298.466,299.01
6213,30,0,301.002,298.495,298.997
6213.5,30,0,301.014,298.496,298.993
6214,30,0,301.024,298.497,298.989
6214.5,30,0,301.031,298.467,298.992
6215,30,0,301.038,298.442,298.993
6215.5,30,0,301.023,298.44,299.032
6216,30,0,301.012,298.438,299.062
6216.5,30,0,301.011,298.44,299.033
6217,30,0,301.01,298.441,299.009
6217.5,30,0,300.969,298.459,299.003
6218,30,0,300.939,298.473,298.998
6218.5,30,0,300.981,298.448,298.979
6219,30,0,301.013,298.43,298.966
6219.5,30,0,300.995,298.45,298.967
6220,30,0,300.98,298.466,298.967
6220.5,30,0,300.974,298.488,298.997
6221,30,0,300.969,298.505,299.02
6221.5,30,0,300.98,298.524,298.986
6222,30,0,300.989,298.539,298.959
6222.5,30,0,300.991,298.525,298.953
6223,30,0,300.994,298.516,298.949
6223.5,30,0,300.99,298.53,298.97
6224,30,0,300.988,298.542,298.984
6224.5,30,0,301.002,298.531,298.934
6225,30,0,301.013,298.523,298.895
6225.5,30,0,301.006,298.489,298.86
6226,30,0,301.001,298.462,298.832
6226.5,30,0,301.012,298.447,298.855
6227,30,0,301.022,298.436,298.875
6227.5,30,0,301.046,298.483,298.877
6228,30,0,301.064,298.518,298.879
6228.5,30,0,301.063,298.486,298.933
6229,30,0,301.062,298.462,298.976
6229.5,30,0,301.061,298.457,298.967
6230,30,0,301.058,298.453,298.96
6230.5,30,0,301.064,298.479,298.984
6231,30,0,301.068,298.497,299.004
6231.5,30,0,301.028,298.5,298.993
6232,30,0,300.995,298.502,298.984
6232.5,30,0,301.022,298.516,298.971
6233,30,0,301.042,298.525,298.961
6233.5,30,0,301.052,298.523,298.989
6234,30,0,301.06,298.521,299.011
6234.5,30,0,301.091,298.519,298.967
6235,30,0,301.116,298.519,298.933
6235.5,30,0,301.099,298.533,298.956
6236,30,0,301.085,298.542,298.975
6236.5,30,0,301.069,298.535,298.961
6237,30,0,301.056,298.53,298.951
6237.5,30,0,301.006,298.473,298.978
6238,30,0,300.966,298.428,298.999
6238.5,30,0,300.983,298.43,298.976
6239,30,0,300.996,298.431,298.959
6239.5,30,0,300.972,298.434,298.942
6240,30,0,300.952,298.435,298.927
6240.5,30,0,300.955,298.422,298.934
6241,30,0,300.956,298.411,298.94
6241.5,30,0,300.952,298.43,298.916
6242,30,0,300.948,298.446,298.896
6242.5,30,0,300.956,298.433,298.905
6243,30,0,300.962,298.422,298.912
6243.5,30,0,300.941,298.378,298.932
6244,30,0,300.925,298.344,298.947
6244.5,30,0,300.944,298.364,298.947
6245,30,0,300.958,298.379,298.947
6245.5,30,0,300.966,298.403,298.959
6246,30,0,300.972,298.42,298.967
6246.5,30,0,301.002,298.39,299.001
6247,30,0,301.027,298.367,299.028
6247.5,30,0,301.019,298.368,299.049
6248,30,0,301.014,298.369,299.065
6248.5,30,0,301.012,298.379,299.067
6249,30,0,301.01,298.387,299.069
6249.5,30,0,300.997,298.406,299.036
6250,30,0,300.988,298.42,299.01
6250.5,30,0,301.017,298.411,298.978
6251,30,0,301.04,298.403,298.954
6251.5,30,0,301.023,298.423,298.97
6252,30,0,301.008,298.439,298.982
6252.5,30,0,300.988,298.451,298.972
6253,30,0,300.972,298.462,298.966
6253.5,30,0,301.007,298.413,298.987
6254,30,0,301.035,298.374,299.003
6254.5,30,0,301.008,298.381,299.017
6255,30,0,300.986,298.387,299.03
6255.5,30,0,300.989,298.369,299.036
6256,30,0,300.99,298.356,299.041
6256.5,30,0,300.966,298.364,299.009
6257,30,0,300.946,298.372,298.984
6257.5,30,0,300.973,298.373,298.981
6258,30,0,300.992,298.373,298.978
6258.5,30,0,301.011,298.395,299.004
6259,30,0,301.025,298.413,299.025
6259.5,30,0,301.029,298.466,298.992
6260,30,0,301.033,298.507,298.966
6260.5,30,0,301.017,298.475,298.988
6261,30,0,301.005,298.451,299.006
6261.5,30,0,300.996,298.45,298.997
6262,30,0,300.989,298.45,298.989
6262.5,30,0,301.018,298.433,298.989
6263,30,0,301.04,298.42,298.989
6263.5,30,0,301.006,298.462,299.006
6264,30,0,300.979,298.494,299.02
6264.5,30,0,300.977,298.488,299
6265,30,0,300.974,298.483,298.987
6265.5,30,0,300.977,298.435,298.986
6266,30,0,300.979,298.398,298.984
6266.5,30,0,300.983,298.427,298.975
6267,30,0,300.985,298.447,298.967
6267.5,30,0,301.002,298.427,298.979
6268,30,0,301.014,298.411,298.989
6268.5,30,0,300.995,298.43,299.027
6269,30,0,300.979,298.447,299.056
6269.5,30,0,301.039,298.479,299.049
6270,30,0,301.085,298.503,299.043
6270.5,30,0,301.055,298.461,299.049
6271,30,0,301.03,298.428,299.054
6271.5,30,0,301.005,298.45,299.075
6272,30,0,300.984,298.466,299.091
6272.5,30,0,300.963,298.467,299.072
6273,30,0,300.946,298.467,299.059
6273.5,30,0,300.972,298.485,299.048
6274,30,0,300.991,298.499,299.039
6274.5,30,0,301.005,298.497,299.054
6275,30,0,301.014,298.496,299.064
6275.5,30,0,301.04,298.501,299.021
6276,30,0,301.06,298.505,298.988
6276.5,30,0,301.085,298.494,299
6277,30,0,301.105,298.485,299.009
6277.5,30,0,301.117,298.479,299.004
6278,30,0,301.128,298.474,299
6278.5,30,0,301.096,298.459,299.017
6279,30,0,301.071,298.45,299.031
6279.5,30,0,301.05,298.456,299.043
6280,30,0,301.034,298.461,299.052
6280.5,30,0,301.008,298.461,299.061
6281,30,0,300.989,298.459,299.069
6281.5,30,0,300.986,298.45,299.073
6282,30,0,300.984,298.442,299.077
6282.5,30,0,301.002,298.45,299.05
6283,30,0,301.016,298.456,299.03
6283.5,30,0,300.991,298.425,299
6284,30,0,300.973,298.402,298.976
6284.5,30,0,300.951,298.394,298.993
6285,30,0,300.935,298.386,299.005
6285.5,30,0,300.969,298.402,298.978
6286,30,0,300.995,298.414,298.958
6286.5,30,0,301.001,298.452,298.981
6287,30,0,301.005,298.481,299
6287.5,30,0,300.973,298.463,298.961
6288,30,0,300.947,298.447,298.932
6288.5,30,0,300.992,298.474,298.94
6289,30,0,301.027,298.495,298.948
6289.5,30,0,301.039,298.477,298.976
6290,30,0,301.049,298.462,298.998
6290.5,30,0,301.056,298.462,299.008
6291,30,0,301.062,298.462,299.015
6291.5,30,0,301.064,298.481,298.972
6292,30,0,301.067,298.497,298.938
6292.5,30,0,301.052,298.497,298.979
6293,30,0,301.04,298.499,299.012
6293.5,30,0,301.008,298.485,298.993
6294,30,0,300.984,298.475,298.978
6294.5,30,0,300.986,298.441,298.976
6295,30,0,300.989,298.413,298.975
6295.5,30,0,300.972,298.402,298.988
6296,30,0,300.958,298.392,298.998
6296.5,30,0,300.985,298.401,298.998
6297,30,0,301.006,298.407,298.998
6297.5,30,0,301.035,298.416,299.041
6298,30,0,301.058,298.423,299.075
6298.5,30,0,301.047,298.434,299.077
6299,30,0,301.038,298.442,299.08
6299.5,30,0,301.012,298.459,299.103
6300,30,0,300.991,298.474,299.122
6300.5,30,0,300.977,298.452,299.088
6301,30,0,300.966,298.435,299.062
6301.5,30,0,300.995,298.428,299.069
6302,30,0,301.017,298.422,299.073
6302.5,30,0,301.022,298.427,299.042
6303,30,0,301.025,298.431,299.016
6303.5,30,0,301.003,298.419,299.001
6304,30,0,300.985,298.409,298.99
6304.5,30,0,300.95,298.431,298.979
6305,30,0,300.92,298.448,298.971
6305.5,30,0,300.947,298.436,298.978
6306,30,0,300.967,298.427,298.983
6306.5,30,0,300.97,298.455,298.994
6307,30,0,300.974,298.477,299.003
6307.5,30,0,300.974,298.451,298.987
6308,30,0,300.975,298.43,298.975
6308.5,30,0,300.983,298.398,299.003
6309,30,0,300.988,298.373,299.026
6309.5,30,0,300.984,298.373,299.015
6310,30,0,300.98,298.373,299.006
6310.5,30,0,300.98,298.365,299.011
6311,30,0,300.98,298.361,299.016
6311.5,30,0,300.989,298.441,298.96
6312,30,0,300.996,298.503,298.916
6312.5,30,0,301.005,298.486,298.939
6313,30,0,301.012,298.473,298.958
6313.5,30,0,300.972,298.492,298.967
6314,30,0,300.94,298.508,298.976
6314.5,30,0,300.94,298.497,298.961
6315,30,0,300.939,298.489,298.949
6315.5,30,0,300.93,298.469,298.961
6316,30,0,300.924,298.455,298.971
6316.5,30,0,300.968,298.475,298.94
6317,30,0,301.002,298.491,298.918
6317.5,30,0,300.962,298.505,298.903
6318,30,0,300.931,298.514,298.892
6318.5,30,0,300.969,298.507,298.921
6319,30,0,301,298.501,298.944
6319.5,30,0,301.045,298.472,298.942
6320,30,0,301.08,298.448,298.94
6320.5,30,0,301.071,298.446,298.912
6321,30,0,301.062,298.445,298.89
6321.5,30,0,301.096,298.491,298.918
6322,30,0,301.122,298.528,298.94
6322.5,30,0,301.055,298.522,298.971
6323,30,0,301.002,298.517,298.995
6323.5,30,0,300.992,298.527,298.969
6324,30,0,300.984,298.535,298.948
6324.5,30,0,301.01,298.56,298.972
6325,30,0,301.029,298.578,298.99
6325.5,30,0,301.023,298.572,298.96
6326,30,0,301.019,298.568,298.938
6326.5,30,0,301.022,298.533,298.945
6327,30,0,301.024,298.506,298.95
6327.5,30,0,300.986,298.51,298.965
6328,30,0,300.956,298.513,298.976
6328.5,30,0,300.979,298.507,298.956
6329,30,0,300.997,298.502,298.94
6329.5,30,0,300.99,298.473,298.967
6330,30,0,300.984,298.451,298.988
6330.5,30,0,301.013,298.433,299.012
6331,30,0,301.036,298.418,299.031
6331.5,30,0,301,298.402,298.998
6332,30,0,300.97,298.389,298.971
6332.5,30,0,300.973,298.405,298.951
6333,30,0,300.974,298.417,298.937
6333.5,30,0,300.961,298.442,298.948
6334,30,0,300.951,298.463,298.958
6334.5,30,0,300.953,298.473,298.969
6335,30,0,300.955,298.481,298.978
6335.5,30,0,300.95,298.483,298.994
6336,30,0,300.945,298.483,299.005
6336.5,30,0,300.992,298.518,298.988
6337,30,0,301.03,298.546,298.975
6337.5,30,0,301.017,298.534,298.994
6338,30,0,301.006,298.524,299.01
6338.5,30,0,300.983,298.524,298.972
6339,30,0,300.966,298.523,298.944
6339.5,30,0,300.959,298.518,298.964
6340,30,0,300.956,298.513,298.978
6340.5,30,0,300.934,298.491,299
6341,30,0,300.918,298.473,299.017
6341.5,30,0,300.905,298.464,298.986
6342,30,0,300.895,298.457,298.961
6342.5,30,0,300.908,298.416,298.994
6343,30,0,300.919,298.384,299.02
6343.5,30,0,300.959,298.419,299.043
6344,30,0,300.99,298.447,299.06
6344.5,30,0,300.979,298.425,299.027
6345,30,0,300.972,298.408,299.001
6345.5,30,0,300.977,298.422,299.017
6346,30,0,300.98,298.433,299.028
6346.5,30,0,300.983,298.406,299.011
6347,30,0,300.985,298.385,298.998
6347.5,30,0,300.978,298.383,298.97
6348,30,0,300.972,298.381,298.948
6348.5,30,0,300.981,298.422,298.959
6349,30,0,300.989,298.452,298.969
6349.5,30,0,300.98,298.429,298.969
6350,30,0,300.973,298.409,298.969
6350.5,30,0,300.981,298.392,299.011
6351,30,0,300.989,298.379,299.044
6351.5,30,0,300.994,298.385,299.017
6352,30,0,300.999,298.39,298.997
6352.5,30,0,300.994,298.385,298.997
6353,30,0,300.99,298.38,298.997
6353.5,30,0,301.019,298.412,298.999
6354,30,0,301.042,298.435,299
6354.5,30,0,301.01,298.457,299.032
6355,30,0,300.984,298.474,299.056
6355.5,30,0,300.985,298.485,299.021
6356,30,0,300.986,298.494,298.993
6356.5,30,0,300.98,298.501,298.942
6357,30,0,300.974,298.506,298.903
6357.5,30,0,300.994,298.484,298.92
6358,30,0,301.008,298.467,298.932
6358.5,30,0,300.999,298.464,298.933
6359,30,0,300.991,298.463,298.934
6359.5,30,0,300.991,298.459,298.96
6360,30,0,300.991,298.457,298.979
6360.5,30,0,300.957,298.452,299
6361,30,0,300.929,298.447,299.016
6361.5,30,0,300.997,298.469,299.055
6362,30,0,301.051,298.486,299.086
6362.5,30,0,301.012,298.474,299.07
6363,30,0,300.983,298.464,299.058
6363.5,30,0,301,298.492,299.062
6364,30,0,301.013,298.514,299.066
6364.5,30,0,301.018,298.502,299.065
6365,30,0,301.021,298.494,299.064
6365.5,30,0,301.049,298.483,299.003
6366,30,0,301.071,298.475,298.954
6366.5,30,0,301.068,298.517,298.967
6367,30,0,301.066,298.551,298.977
6367.5,30,0,301.085,298.529,298.998
6368,30,0,301.1,298.512,299.014
6368.5,30,0,301.089,298.518,298.984
6369,30,0,301.079,298.523,298.961
6369.5,30,0,301.051,298.467,298.971
6370,30,0,301.029,298.423,298.979
6370.5,30,0,301.029,298.389,298.96
6371,30,0,301.029,298.362,298.945
6371.5,30,0,301.018,298.358,298.986
6372,30,0,301.01,298.354,299.019
6372.5,30,0,300.981,298.357,299.019
6373,30,0,300.961,298.358,299.017
6373.5,30,0,300.946,298.335,298.988
6374,30,0,300.936,298.317,298.966
6374.5,30,0,300.948,298.359,298.981
6375,30,0,300.958,298.391,298.992
6375.5,30,0,300.979,298.356,298.956
6376,30,0,300.996,298.329,298.928
6376.5,30,0,301.01,298.325,298.992
6377,30,0,301.021,298.323,299.042
6377.5,30,0,301.05,298.339,299.032
6378,30,0,301.073,298.351,299.025
6378.5,30,0,301.061,298.345,299.028
6379,30,0,301.051,298.34,299.03
6379.5,30,0,301.058,298.362,299.001
6380,30,0,301.064,298.38,298.979
6380.5,30,0,301.062,298.444,298.979
6381,30,0,301.06,298.494,298.978
6381.5,30,0,301.031,298.475,299.026
6382,30,0,301.01,298.461,299.062
6382.5,30,0,300.975,298.406,299.03
6383,30,0,300.948,298.363,299.005
6383.5,30,0,300.939,298.395,298.978
6384,30,0,300.933,298.42,298.958
6384.5,30,0,300.936,298.436,298.976
6385,30,0,300.94,298.448,298.99
6385.5,30,0,300.962,298.439,298.97
6386,30,0,300.979,298.431,298.953
6386.5,30,0,300.97,298.43,298.982
6387,30,0,300.964,298.429,299.005
6387.5,30,0,300.964,298.42,298.958
6388,30,0,300.966,298.413,298.92
6388.5,30,0,300.974,298.406,298.983
6389,30,0,300.98,298.4,299.032
6389.5,30,0,301.022,298.418,299.073
6390,30,0,301.055,298.431,299.104
6390.5,30,0,301.062,298.441,299.108
6391,30,0,301.068,298.448,299.11
6391.5,30,0,301.013,298.456,299.041
6392,30,0,300.97,298.462,298.986
6392.5,30,0,301.001,298.453,299.005
6393,30,0,301.024,298.447,299.02
6393.5,30,0,301.005,298.455,299.031
6394,30,0,300.989,298.461,299.039
6394.5,30,0,301.022,298.434,299.012
6395,30,0,301.047,298.412,298.99
6395.5,30,0,301.039,298.4,298.965
6396,30,0,301.031,298.391,298.944
6396.5,30,0,301.069,298.373,298.97
6397,30,0,301.099,298.358,298.99
6397.5,30,0,301.063,298.375,298.965
6398,30,0,301.035,298.387,298.944
6398.5,30,0,301.022,298.389,298.964
6399,30,0,301.012,298.39,298.978
6399.5,30,0,301.024,298.384,298.987
6400,30,0,301.034,298.378,298.993
6400.5,30,0,301.017,298.387,299.01
6401,30,0,301.005,298.395,299.022
6401.5,30,0,301.012,298.412,299.023
6402,30,0,301.019,298.425,299.025
6402.5,30,0,300.984,298.441,299.06
6403,30,0,300.957,298.453,299.088
6403.5,30,0,301.003,298.424,299.084
6404,30,0,301.04,298.401,299.082
6404.5,30,0,301.031,298.416,299.055
6405,30,0,301.025,298.427,299.034
